timestamp,metric_name,value
2025-03-06T16:00:47.633277,memory_update_time_ms,4794.572114944458
2025-03-06T16:00:47.633332,field_energy,1175.884126953102
2025-03-06T16:00:47.633845,field_entropy,-364.44511688232376
2025-03-06T16:00:47.633900,field_message_importance,2.0
